ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,246.7231104651163,221.3953488372093,8.875,1
1,2,146.0745015739769,224.76005596362364,17.64847848898216,2
1,3,134.0,238.0,19.0,3
1,4,203.0,148.0,22.0,4
1,5,90.6090297790586,254.69452449567723,25.782901056676273,5
1,6,210.70833333333334,127.94444444444444,23.59722222222222,6
1,7,86.0,269.0,23.0,7
1,8,206.0,124.0,24.0,8
1,9,198.0,130.0,26.0,9
